ensembl_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	name
ENSG00000176204	32.54085933216023	-0.9610315456788315	0.3549057388543449	-2.7078501147405896	0.006772059900122814	0.03888249304065962	LRRTM4	leucine rich repeat transmembrane neuronal 4 [Source:HGNC Symbol;Acc:HGNC:19411]
MSTRG.1280|ENSG00000111252	2612.900824204487	0.7631451412598116	0.28190241082681555	2.707125274386687	0.00678686416648471	0.03896010188438795	SH2B3	SH2B adaptor protein 3 [Source:HGNC Symbol;Acc:HGNC:29605]
MSTRG.94|ENSG00000142973	912.7148587235812	-1.3619617302503868	0.503184696654526	-2.706683528544342	0.006795900718422544	0.03900457791434476	CYP4B1	cytochrome P450 family 4 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2644]
NONHSAG105408.1	49.334175107426454	-1.0829133605155	0.40017788843275354	-2.7060799504855058	0.006808265262881137	0.03906813422749995	-	-
ENSG00000076662	542.7497345070277	0.9693786322902271	0.35823385398491103	2.7059939241003663	0.00681002919371935	0.03907084806042131	ICAM3	intercellular adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:5346]
ENSG00000278053	2375.453313279548	1.3169609380511973	0.4867301115610588	2.7057313833068424	0.006815415009492361	0.03909433658970372	DDX52	DExD-box helicase 52 [Source:HGNC Symbol;Acc:HGNC:20038]
ENSG00000188229	6260.749587069043	0.8772796944275119	0.324276365276843	2.705345774054658	0.006823332416410167	0.0391323350862682	TUBB4B	tubulin beta 4B class IVb [Source:HGNC Symbol;Acc:HGNC:20771]
ENSG00000279302	9.838368808681402	-1.7012369344175413	0.6288807463124297	-2.7051820943685914	0.006826695618630109	0.039143191909699164	-	TEC
ENSG00000124253	730.2805684896276	-2.81207074017213	1.039566041086831	-2.705042901586325	0.006829556849007255	0.039143191909699164	PCK1	phosphoenolpyruvate carboxykinase 1 [Source:HGNC Symbol;Acc:HGNC:8724]
ENSG00000278522	7.943099410734959	-2.3654505263756147	0.874485681119449	-2.704961987882463	0.006831220596757314	0.039143191909699164	POTEB3	POTE ankyrin domain family member B3 [Source:HGNC Symbol;Acc:HGNC:51240]
MSTRG.2788|ENSG00000142252	318.54351699140204	1.1014625648161696	0.40720420932741025	2.704939044307729	0.006831692428860395	0.039143191909699164	GEMIN7	gem nuclear organelle associated protein 7 [Source:HGNC Symbol;Acc:HGNC:20045]
MSTRG.670|ENSG00000204176	389.9822826207795	-1.6336193636011223	0.6039068761103842	-2.7050848868005333	0.006828693692433173	0.039143191909699164	SYT15	synaptotagmin 15 [Source:HGNC Symbol;Acc:HGNC:17167]
MSTRG.2351|ENSG00000171298	4854.30073286746	0.9114863238998369	0.33705278674342226	2.704283601113483	0.006845183919938079	0.039205648401401595	GAA	alpha glucosidase [Source:HGNC Symbol;Acc:HGNC:4065]
ENSG00000177340	15.544996258628187	-1.2811515489124377	0.4737469909127386	-2.7042948524994816	0.006844952122208483	0.039205648401401595	FLJ13224	uncharacterized LOC79857 [Source:NCBI gene (formerly Entrezgene);Acc:79857]
MSTRG.5550|ENSG00000186466	71.94088263847901	-2.0668345047095773	0.7643684826125271	-2.7039766182474776	0.006851511012261765	0.03923446154684769	AQP7P1	aquaporin 7 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:32048]
ENSG00000072657	143.67353134022676	-1.8856030045587162	0.6973929475846399	-2.7037884611385006	0.006855391634697392	0.039249256986848634	TRHDE	thyrotropin releasing hormone degrading enzyme [Source:HGNC Symbol;Acc:HGNC:30748]
ENSG00000121073	1130.1387244438947	1.1068966665467284	0.4094520620937387	2.703360830292555	0.006864218598249432	0.039292360820393564	SLC35B1	solute carrier family 35 member B1 [Source:HGNC Symbol;Acc:HGNC:20798]
ENSG00000172586	386.16164567852	0.8108231762299914	0.29997000465575374	2.7030141802361003	0.006871381485327349	0.03932592459756938	CHCHD1	coiled-coil-helix-coiled-coil-helix domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23518]
ENSG00000236816	26.36198162301317	-1.466637120151747	0.5426347170047784	-2.702807384398945	0.006875657739027667	0.03934295817998361	ANKRD20A7P	ankyrin repeat domain 20 family member A7, pseudogene [Source:HGNC Symbol;Acc:HGNC:31980]
MSTRG.4117|ENSG00000063978	2454.550430786918	0.5985912791361666	0.2214777987175946	2.702714595332545	0.006877577266368989	0.039346502531075814	RNF4	ring finger protein 4 [Source:HGNC Symbol;Acc:HGNC:10067]
ENSG00000169230	2699.1958076091137	0.805097061082821	0.2979067032197637	2.7025140837093096	0.006881726894570112	0.039362801500145504	PRELID1	PRELI domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30255]
MSTRG.4413|ENSG00000043143	2344.8903832453184	-0.8249604022951946	0.30530688484338325	-2.702069436522481	0.006890936982984023	0.03940803417479752	JADE2	jade family PHD finger 2 [Source:HGNC Symbol;Acc:HGNC:22984]
ENSG00000095261	2594.985181697205	0.8566861167741583	0.3170585289845053	2.701980986028055	0.006892770400167028	0.039411071866740026	PSMD5	proteasome 26S subunit, non-ATPase 5 [Source:HGNC Symbol;Acc:HGNC:9563]
ENSG00000128886	160.56896408603907	1.2689345324899513	0.46970151791363024	2.701576392868472	0.0069011624655730556	0.03944415124798923	ELL3	elongation factor for RNA polymerase II 3 [Source:HGNC Symbol;Acc:HGNC:23113]
MSTRG.4876|ENSG00000122565	3276.801558894502	0.7339622363581718	0.27167885486895815	2.7015802783480956	0.006901081829379038	0.03944415124798923	CBX3	chromobox 3 [Source:HGNC Symbol;Acc:HGNC:1553]
ENSG00000188013	57.13803122136674	-0.940078202994044	0.348007795711071	-2.7013136331420915	0.006906617539181898	0.03946787636061196	MEIS3P2	Meis homeobox 3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:17638]
NONHSAG107776.1	6.790435595594535	-1.7949410538593098	0.6645553587429494	-2.700965435377062	0.006913852333247649	0.03950176081053556	-	-
ENSG00000250334	54.57750946824868	-1.6278257743402964	0.6028718896434376	-2.700118884798323	0.006931470222247366	0.03958813293431136	LINC00989	long intergenic non-protein coding RNA 989 [Source:HGNC Symbol;Acc:HGNC:48918]
MSTRG.1894|ENSG00000069667	5895.2135968900575	-0.8692256860904142	0.3219219267242635	-2.700113331624453	0.006931585924494974	0.03958813293431136	RORA	RAR related orphan receptor A [Source:HGNC Symbol;Acc:HGNC:10258]
ENSG00000259600	8.652086155870387	2.9595563952102535	1.0961627912854957	2.6999241524514006	0.006935528572675663	0.03959848840112651	-	mitochondrially encoded NADH 4L (MT-ND4L) pseudogene
NONHSAG051092.3	33.84499702928835	-1.7260140021083918	0.6393070877010242	-2.6998199070734734	0.006937701992069599	0.03959848840112651	-	-
MSTRG.4199|ENSG00000280241	192.06865550816983	-1.1309860127025586	0.41891857647307823	-2.6997752695152717	0.006938632830794801	0.03959848840112651	-	novel transcript, antisense to DCHS2
ENSG00000079385	795.814305454035	-1.0973526170463113	0.4064427256384264	-2.6998948383751413	0.006936139682142907	0.03959848840112651	CEACAM1	CEA cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:1814]
NONHSAG104146.2	10.969226154644806	-1.5421416441629243	0.5712353343149753	-2.699660807943995	0.0069410202406867995	0.03960464490274233	-	-
ENSG00000137726	941.1865568184102	-0.8355290019326644	0.309510186902017	-2.699520200920468	0.0069439539955880175	0.03961391587605575	FXYD6	FXYD domain containing ion transport regulator 6 [Source:HGNC Symbol;Acc:HGNC:4030]
ENSG00000287001	47.74765778511372	-1.6629975282751797	0.6160763311362439	-2.699336826019715	0.006947781772529854	0.03962828261663089	-	novel transcript
ENSG00000213402	358.98583938693054	1.170163560141085	0.4335313999553372	2.6991437304463672	0.006951814507838388	0.03963634405900923	PTPRCAP	protein tyrosine phosphatase receptor type C associated protein [Source:HGNC Symbol;Acc:HGNC:9667]
ENSG00000077279	269.13893687645606	-2.982805927917874	1.1050790908498027	-2.699178685594444	0.0069510843256549324	0.03963634405900923	DCX	doublecortin [Source:HGNC Symbol;Acc:HGNC:2714]
ENSG00000196081	252.30740524247847	0.7788735756109367	0.2885818573358681	2.698969307361686	0.006955459081809267	0.039649654106587995	ZNF724	zinc finger protein 724 [Source:HGNC Symbol;Acc:HGNC:32460]
MSTRG.2442|ENSG00000276293	7189.58594275139	1.0465329946579083	0.38784008545432835	2.6983621185828843	0.006968159693721361	0.03969214849817114	PIP4K2B	phosphatidylinositol-5-phosphate 4-kinase type 2 beta [Source:HGNC Symbol;Acc:HGNC:8998]
NONHSAG110544.1	46.12589951358046	-0.9205795988202736	0.341157417893788	-2.6984012380668103	0.006967340801285916	0.03969214849817114	-	-
ENSG00000204003	8.840811049749606	-2.1734854330710016	0.8054302225601578	-2.698539702374607	0.006964443007163743	0.03969214849817114	-	novel protein
ENSG00000232434	113.0359589414086	0.9222740399966532	0.3417854567417379	2.698400478442674	0.006967356701758082	0.03969214849817114	AJM1	apical junction component 1 homolog [Source:HGNC Symbol;Acc:HGNC:37284]
MSTRG.4198|ENSG00000137462	1262.6090168458547	0.6722263878398036	0.24919976843453723	2.6975401785591626	0.006985385455698457	0.03978278235439558	TLR2	toll like receptor 2 [Source:HGNC Symbol;Acc:HGNC:11848]
ENSG00000139410	209.20420789375316	1.0121308730651732	0.37523238415126636	2.69734414142985	0.006989499537318873	0.039783752867673196	SDSL	serine dehydratase like [Source:HGNC Symbol;Acc:HGNC:30404]
ENSG00000096063	2269.319855636834	0.8586088444181752	0.31831512592017175	2.69735483645694	0.006989275032837374	0.039783752867673196	SRPK1	SRSF protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:11305]
ENSG00000184992	1462.1053324688737	0.9272311221631107	0.34374749492364076	2.697419285540055	0.006987922288092166	0.039783752867673196	BRI3BP	BRI3 binding protein [Source:HGNC Symbol;Acc:HGNC:14251]
NONHSAG028897.2	29.910547092157387	-1.1085048722513335	0.41117248624432223	-2.6959607204667155	0.0070185942554513644	0.03994184590954872	-	-
ENSG00000197070	1058.0233302216263	1.0306159505540435	0.3822910986562847	2.695893140532323	0.0070200183109012035	0.03994243921058733	ARRDC1	arrestin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28633]
ENSG00000112578	470.3557832371614	0.8329522938760786	0.30914743572258774	2.694352912645619	0.007052544671798782	0.04011996465175157	BYSL	bystin like [Source:HGNC Symbol;Acc:HGNC:1157]
MSTRG.5549|ENSG00000237238	2084.421832999528	-1.6257071835035	0.603404107000914	-2.694226248448517	0.0070552255647959436	0.040127672710577794	BMS1P10	BMS1 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:49154]
MSTRG.1484|ENSG00000122034	2478.3188095689097	0.9216812104440734	0.3421451291402289	2.6938311609466767	0.007063593612609831	0.04016771835626154	GTF3A	general transcription factor IIIA [Source:HGNC Symbol;Acc:HGNC:4662]
NONHSAG107184.1	23.162653806128223	-1.226393200581237	0.45528504535001446	-2.693682151669202	0.0070667519784680995	0.040173767765300586	-	-
ENSG00000269918	61.13148335241481	-0.9522296163609082	0.35350828560818554	-2.693655722164095	0.007067312304469347	0.040173767765300586	-	novel transcript
MSTRG.3108|ENSG00000168899	612.4983699908897	0.712160703861559	0.26442024687319676	2.693291123818809	0.007075046144163996	0.0402079493466606	VAMP5	vesicle associated membrane protein 5 [Source:HGNC Symbol;Acc:HGNC:12646]
ENSG00000127129	53.65884049847897	1.273097868699427	0.4727000045091064	2.6932469992707633	0.0070759826268938135	0.0402079493466606	EDN2	endothelin 2 [Source:HGNC Symbol;Acc:HGNC:3177]
ENSG00000189134	33.49724480243982	-1.1862749923054614	0.4404746251289111	-2.69317441829545	0.007077523300191619	0.040209154337713375	NKAPL	NFKB activating protein like [Source:HGNC Symbol;Acc:HGNC:21584]
ENSG00000139372	1240.3446486364307	0.7079061020412748	0.26286519604694847	2.693038533388957	0.007080408533190013	0.04021799621780453	TDG	thymine DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:11700]
MSTRG.4286|ENSG00000164035	2238.61978021594	-1.2023022297882955	0.4465614231667295	-2.692355782240062	0.007094921321599551	0.040292868995475475	EMCN	endomucin [Source:HGNC Symbol;Acc:HGNC:16041]
ENSG00000013275	1745.9967959279359	0.7772382270324639	0.2886911823335087	2.692282530938421	0.0070964799612873814	0.04029415938994396	PSMC4	proteasome 26S subunit, ATPase 4 [Source:HGNC Symbol;Acc:HGNC:9551]
ENSG00000234329	36.32308726003664	0.7993181178601658	0.2970250990875969	2.6910793744889405	0.007122124730087413	0.040432185862195734	-	ribosomal protein L7a (RPL7A) pseudogene
ENSG00000105612	1491.3819075983847	1.04385057087609	0.38793109716587504	2.6908143701347846	0.007127784353682927	0.04045482281051744	DNASE2	deoxyribonuclease 2, lysosomal [Source:HGNC Symbol;Acc:HGNC:2960]
ENSG00000213904	65.09642494079675	-1.226158297269432	0.45569091182899507	-2.690767503674874	0.007128785687565738	0.04045482281051744	LIPE-AS1	LIPE antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48589]
ENSG00000132768	679.7106626911765	1.0177549774630985	0.3782571344010014	2.6906431760362963	0.00713144264425496	0.040462313495637815	DPH2	diphthamide biosynthesis 2 [Source:HGNC Symbol;Acc:HGNC:3004]
ENSG00000164318	831.3012967775559	-0.8237793550522525	0.3061777130505043	-2.6905268409146728	0.0071339296011001	0.040467467567449775	EGFLAM	EGF like, fibronectin type III and laminin G domains [Source:HGNC Symbol;Acc:HGNC:26810]
NONHSAG006759.2	24.412636169638574	0.9428785011463526	0.35045049381476734	2.6904755958047435	0.007135025341657151	0.040467467567449775	-	-
ENSG00000135776	630.1038571501368	0.5673369942704943	0.2108805997416961	2.6903233154942434	0.00713828234322745	0.04047835428807112	ABCB10	ATP binding cassette subfamily B member 10 [Source:HGNC Symbol;Acc:HGNC:41]
MSTRG.1740|ENSG00000176438	4498.786163075965	-1.2131395294452585	0.45097123818760265	-2.690059646199867	0.007143924910819252	0.04050276198970286	SYNE3	spectrin repeat containing nuclear envelope family member 3 [Source:HGNC Symbol;Acc:HGNC:19861]
ENSG00000149927	37.02076769032882	-1.1653145934758107	0.43320936323628106	-2.689957079344623	0.007146120940383747	0.040507623925786426	DOC2A	double C2 domain alpha [Source:HGNC Symbol;Acc:HGNC:2985]
NONHSAG009662.2	190.2299300769695	-1.115144953193944	0.4145936542381342	-2.689729912154968	0.007150986909559082	0.04052002767850516	-	-
ENSG00000235374	48.261519515530175	-0.8287671322147897	0.3081191882145286	-2.68976150760776	0.007150309950263809	0.04052002767850516	SSR4P1	signal sequence receptor subunit 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23131]
ENSG00000278705	1057.6271163849394	0.608279671226981	0.2261597642105986	2.6896016333858337	0.007153735981686826	0.04052801680078062	H4C2	H4 clustered histone 2 [Source:HGNC Symbol;Acc:HGNC:4789]
ENSG00000100596	5558.685719199679	0.6234834317922541	0.2318353806640271	2.6893368475789226	0.007159413461793838	0.0405525901193578	SPTLC2	serine palmitoyltransferase long chain base subunit 2 [Source:HGNC Symbol;Acc:HGNC:11278]
ENSG00000189420	109.52665328050415	0.6441416045656769	0.23952628892783626	2.68923134679276	0.007161676713477354	0.040555610048933904	ZFP92	ZFP92 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:12865]
ENSG00000169221	1566.7974260953163	0.527639851791992	0.1962079386715412	2.6891870704338787	0.007162626741724547	0.040555610048933904	TBC1D10B	TBC1 domain family member 10B [Source:HGNC Symbol;Acc:HGNC:24510]
ENSG00000176293	334.7722345591197	-0.9173868179324312	0.34119033347287264	-2.68878314515722	0.0071712989038242225	0.04059711747574566	ZNF135	zinc finger protein 135 [Source:HGNC Symbol;Acc:HGNC:12919]
ENSG00000005194	686.2869210560538	0.5923548408405576	0.22032982506049037	2.6884914045473858	0.007177568353354473	0.0406149474622941	CIAPIN1	cytokine induced apoptosis inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:28050]
ENSG00000147231	66.31949312681309	-1.1021452456443428	0.4099557556462569	-2.688449254497998	0.007178474556430449	0.0406149474622941	RADX	RPA1 related single stranded DNA binding protein, X-linked [Source:HGNC Symbol;Acc:HGNC:25486]
ENSG00000134627	126.12098333420506	-0.7137046961481827	0.2654659955917901	-2.688497615512512	0.007177434829671871	0.0406149474622941	PIWIL4	piwi like RNA-mediated gene silencing 4 [Source:HGNC Symbol;Acc:HGNC:18444]
ENSG00000100744	623.7718363665657	0.839327305018968	0.31221420689008694	2.6883059338630546	0.007181556640243554	0.040624790684174	GSKIP	GSK3B interacting protein [Source:HGNC Symbol;Acc:HGNC:20343]
ENSG00000143001	64.50943479602492	-1.6431804058821764	0.6113085639165607	-2.6879721680235757	0.007188738817422438	0.04065781939272522	TMEM61	transmembrane protein 61 [Source:HGNC Symbol;Acc:HGNC:27296]
NONHSAG027673.3	6.845480647228928	-1.8250526995864933	0.6790558031634198	-2.6876328735935724	0.007196046569676502	0.04069154584915726	-	-
MSTRG.1709|ENSG00000072042	1684.8763462268469	0.8250696837135113	0.3070138496352458	2.6874021634325373	0.007201019432343245	0.040712059051080884	RDH11	retinol dehydrogenase 11 [Source:HGNC Symbol;Acc:HGNC:17964]
ENSG00000101189	400.3781919369906	0.8269418970904348	0.3077474266223099	2.6870798114107974	0.007207972763136953	0.0407437593768354	MRGBP	MRG domain binding protein [Source:HGNC Symbol;Acc:HGNC:15866]
ENSG00000056558	463.2469090607295	0.8016745089587365	0.2983696065063939	2.6868504414559298	0.007212924082549708	0.04076413341443219	TRAF1	TNF receptor associated factor 1 [Source:HGNC Symbol;Acc:HGNC:12031]
ENSG00000143643	527.9534150790693	0.6827371202503485	0.2541136450353805	2.686739313645634	0.007215324052643974	0.04077008348193003	TTC13	tetratricopeptide repeat domain 13 [Source:HGNC Symbol;Acc:HGNC:26204]
ENSG00000231528	235.28348359979722	0.7154504641400263	0.26630422209722243	2.686590766401103	0.007218533270301588	0.04078060311599911	FAM225A	family with sequence similarity 225 member A [Source:HGNC Symbol;Acc:HGNC:27855]
ENSG00000260400	85.32392431004989	-0.7017135709136529	0.2612055274177595	-2.6864422734491606	0.0072217425953270825	0.04079111942982061	-	novel transcript, overlapping to TET1
ENSG00000249167	12.484828324892575	-1.4853125868423118	0.5529358028033386	-2.686229720180716	0.007226338661450961	0.040809463192788185	SEMA6A-AS2	SEMA6A antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:52754]
MSTRG.1547|ENSG00000288542	1668.8750997765874	-0.9122085457018727	0.3396439425108846	-2.685778933544911	0.007236094766171215	0.04085693507526225	-	novel transcript
NONHSAG108363.1	5.884142085367415	-2.277253383767052	0.8479202239180228	-2.685692969138589	0.007237956583705754	0.04085982429570433	-	-
ENSG00000250934	13.392118971301082	-1.2939497687078396	0.48183255803305836	-2.685475996038986	0.007242657700206591	0.040869889717339784	-	novel transcript
ENSG00000273445	9.437088267812259	1.905651951626482	0.7096339715745174	2.6854012462203176	0.00724427792538936	0.040869889717339784	-	novel transcript
ENSG00000256269	252.30647964404102	0.7305240854152645	0.2720274926971104	2.685478876315888	0.007242595275831072	0.040869889717339784	HMBS	hydroxymethylbilane synthase [Source:HGNC Symbol;Acc:HGNC:4982]
MSTRG.1636|ENSG00000066455	2058.8453180343563	0.8398960243222893	0.3127683368731178	2.6853614170766074	0.0072451413670872305	0.040869889717339784	GOLGA5	golgin A5 [Source:HGNC Symbol;Acc:HGNC:4428]
ENSG00000120664	14.258228436053273	-1.2810034389458687	0.4771241182693831	-2.6848431883768598	0.007256384282384473	0.04092568280322097	SPART-AS1	SPART antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39933]
ENSG00000237984	18.667452883839143	-1.4393987652663491	0.5361656928467309	-2.684615566549906	0.007261327459888216	0.04094593147867654	PTENP1	phosphatase and tensin homolog pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:9589]
ENSG00000116691	354.1944509409157	0.5247065432234903	0.19545728506920337	2.684507477107918	0.007263675855599726	0.04095154360914123	MIIP	migration and invasion inhibitory protein [Source:HGNC Symbol;Acc:HGNC:25715]
ENSG00000006451	1887.517870704185	0.7795156687886122	0.2903826167281856	2.6844432961298184	0.007265070600418945	0.04095177810599347	RALA	RAS like proto-oncogene A [Source:HGNC Symbol;Acc:HGNC:9839]
ENSG00000137757	10.844552024642544	1.6603259407753497	0.6185891257912254	2.684052906121909	0.007273559513869965	0.040990775352313644	CASP5	caspase 5 [Source:HGNC Symbol;Acc:HGNC:1506]
NONHSAG106792.1	13.102905670118894	-2.1288585262394073	0.7931661918544155	-2.6840005891604566	0.007274697806544957	0.040990775352313644	-	-
NONHSAG114366.1	17.709464078518195	-1.305143349306402	0.48629084937516337	-2.68387396345908	0.007277453542390401	0.040998669770458504	-	-
ENSG00000135747	11.314876637087025	1.4751143091576258	0.5496411528968128	2.683777045046984	0.007279563395847156	0.04100292324807711	ZNF670-ZNF695	ZNF670-ZNF695 readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:49200]
ENSG00000223799	14.597456961690268	1.3315117625707913	0.4961697242148623	2.6835812376052814	0.007283827676596585	0.04100404776869774	IL10RB-DT	IL10RB divergent transcript [Source:HGNC Symbol;Acc:HGNC:44303]
ENSG00000147003	36.53271050259433	-1.416137531961669	0.527697112960092	-2.6836181157367194	0.0072830243759518555	0.04100404776869774	CLTRN	collectrin, amino acid transport regulator [Source:HGNC Symbol;Acc:HGNC:29437]
MSTRG.1545|ENSG00000183722	2991.292371730806	-0.9769972598461237	0.36405503836364106	-2.6836526263653506	0.007282272717618228	0.04100404776869774	LHFPL6	LHFPL tetraspan subfamily member 6 [Source:HGNC Symbol;Acc:HGNC:6586]
NONHSAG114604.1	17.535639782524026	-1.2991518394579686	0.4841517279280883	-2.683356816710429	0.007288717855723762	0.041023945915124406	-	-
ENSG00000268173	82.07918749260266	1.6347662481709868	0.6092409294164026	2.683283688338116	0.007290311974801845	0.04102528850974396	-	novel protein, readthrough between PIK3R2 and IFI30
MSTRG.3838|ENSG00000144677	1978.2535656045002	-0.7043892281794382	0.2625210959368228	-2.6831719015410225	0.0072927494101765284	0.04103042173994507	CTDSPL	CTD small phosphatase like [Source:HGNC Symbol;Acc:HGNC:16890]
MSTRG.1839|ENSG00000140548	1026.7179983952826	0.7378247237729163	0.2749878532227366	2.6831175091042576	0.007293935664846169	0.04103042173994507	ZNF710	zinc finger protein 710 [Source:HGNC Symbol;Acc:HGNC:25352]
ENSG00000171560	29.739699384334543	-2.3067651804328717	0.859834960137305	-2.682799941124178	0.007300865020426103	0.04105753068113546	FGA	fibrinogen alpha chain [Source:HGNC Symbol;Acc:HGNC:3661]
MSTRG.870|ENSG00000130592	3254.3462622755055	0.6282401823621566	0.2341757362899579	2.6827723158485797	0.007301468085047286	0.04105753068113546	LSP1	lymphocyte specific protein 1 [Source:HGNC Symbol;Acc:HGNC:6707]
ENSG00000139579	766.5898191957154	0.737392291437366	0.27487426870074694	2.6826530359600813	0.007304072499146471	0.041064545813518254	NABP2	nucleic acid binding protein 2 [Source:HGNC Symbol;Acc:HGNC:28412]
ENSG00000248801	9.306198759335473	-2.498395077383923	0.931433495669757	-2.6823118225820575	0.007311527318447769	0.041098822950502094	C8orf34-AS1	C8orf34 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27840]
ENSG00000162068	9.004077617902176	-1.9842268980451643	0.7397822674269604	-2.6821768855673054	0.007314477301356682	0.041100925963450795	NTN3	netrin 3 [Source:HGNC Symbol;Acc:HGNC:8030]
ENSG00000205930	98.94542208487779	-0.6447449987926169	0.24038181250722004	-2.682170469004395	0.00731461760636882	0.041100925963450795	C21orf62-AS1	C21orf62 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:1290]
ENSG00000090266	839.8136767745568	0.747687673351887	0.2787778402305616	2.6820197499683482	0.00731791393390254	0.041111814979696765	NDUFB2	NADH:ubiquinone oxidoreductase subunit B2 [Source:HGNC Symbol;Acc:HGNC:7697]
ENSG00000135709	1105.6625923038002	0.6042822483614566	0.22532726948679863	2.6817981229602577	0.007322763487764033	0.04112178333726157	KIAA0513	KIAA0513 [Source:HGNC Symbol;Acc:HGNC:29058]
ENSG00000184117	1762.2440223494098	1.1319509738216122	0.4221064901747734	2.6816715690699926	0.00732553398271466	0.04112178333726157	NIPSNAP1	nipsnap homolog 1 [Source:HGNC Symbol;Acc:HGNC:7827]
ENSG00000113719	6969.4070273180805	0.9257156794085426	0.34520656372455194	2.6816282674949132	0.007326482148906766	0.04112178333726157	ERGIC1	endoplasmic reticulum-golgi intermediate compartment 1 [Source:HGNC Symbol;Acc:HGNC:29205]
ENSG00000274272	87.44226653663368	0.8597888099448527	0.320619301046554	2.681650191171776	0.007326002076645719	0.04112178333726157	-	novel transcript
ENSG00000106809	1956.6747070741392	-1.8175353532781025	0.6777662042058126	-2.681655328931367	0.007325889576977688	0.04112178333726157	OGN	osteoglycin [Source:HGNC Symbol;Acc:HGNC:8126]
NONHSAG023482.2	47.887378466966446	1.2728188010674033	0.4746768858115184	2.6814425541099673	0.007330549927786318	0.0411369855395003	-	-
ENSG00000156298	1386.9057503086285	-1.3791889039018277	0.5143785115030753	-2.681272395830987	0.007334278773617921	0.04114406743245413	TSPAN7	tetraspanin 7 [Source:HGNC Symbol;Acc:HGNC:11854]
ENSG00000139865	385.7416697757569	-0.9672283538751754	0.36073638213241027	-2.681260892393573	0.007334530921163429	0.04114406743245413	TTC6	tetratricopeptide repeat domain 6 [Source:HGNC Symbol;Acc:HGNC:19739]
ENSG00000187091	462.7389609868771	-0.9546640367981403	0.35609354801041093	-2.6809360689967603	0.007341654040817909	0.04116967262291017	PLCD1	phospholipase C delta 1 [Source:HGNC Symbol;Acc:HGNC:9060]
ENSG00000263786	9.749052993361568	1.7603701879135347	0.6566270114912983	2.6809286811327944	0.007341816122979322	0.04116967262291017	-	novel transcript, sense intronic to HN1
ENSG00000154473	2682.3084634536126	0.8341311985472669	0.31114248843416714	2.6808656148025762	0.007343199864285911	0.04116980375930879	BUB3	BUB3 mitotic checkpoint protein [Source:HGNC Symbol;Acc:HGNC:1151]
ENSG00000259753	29.87859971733194	-4.8723924937995085	1.8175586743720145	-2.6807346373469736	0.007346074394357556	0.04117829143745825	-	novel protein
NONHSAG036012.2	28.981615436575584	0.861953068607443	0.321601224898287	2.6801921195419993	0.0073579916531333655	0.041237455442671885	-	-
MSTRG.2431|ENSG00000271503	1392.0241682731164	1.0606968937983339	0.39579972120200707	2.6798828725222332	0.007364792509606457	0.041267928256013664	CCL5	C-C motif chemokine ligand 5 [Source:HGNC Symbol;Acc:HGNC:10632]
ENSG00000188997	474.24069262837355	0.7012378450012167	0.26170209841452896	2.679527024236829	0.007372625182756436	0.041274436376422675	KCTD21	potassium channel tetramerization domain containing 21 [Source:HGNC Symbol;Acc:HGNC:27452]
NONHSAG113849.1	23.867544827396518	-0.9577971591113832	0.3574292886967566	-2.679682917434277	0.007369192855969302	0.041274436376422675	-	-
ENSG00000284543	26.61736843016442	0.9106361225116482	0.33983787161870493	2.6796193083900133	0.007370593173852919	0.041274436376422675	LINC01226	long intergenic non-protein coding RNA 1226 [Source:HGNC Symbol;Acc:HGNC:49678]
ENSG00000113971	930.176821164081	-0.9673032641903916	0.36097387751130733	-2.6797043344503266	0.007368721425930708	0.041274436376422675	NPHP3	nephrocystin 3 [Source:HGNC Symbol;Acc:HGNC:7907]
NONHSAG112291.1	8.058871523773169	-2.0769982044259536	0.7751380709016578	-2.6795203105040932	0.007372773032346716	0.041274436376422675	-	-
ENSG00000259834	201.80611946402792	1.3623617491271256	0.5084882744568644	2.679239261873474	0.007378964662256667	0.04130145857934821	-	novel transcript
